SourceFile,cust.GPSLatt,cust.GPSLong,cust.author,cust.MediaDate,cust.GPSAlt,suggested.SourceFile,suggested.cust.GPSLatt,suggested.cust.GPSLong,suggested.cust.GPSAlt,suggested.time.diff
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4239.JPG,NA,NA,authS,2022-08-16T21:28:26Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4942.HEIC,61.0050277777778,14.5385555555556,184.2689368,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4952.JPG,61.0058944444444,14.5421027777778,authS,2022-08-16T21:28:25Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4946.JPG,61.0058944444444,14.5421027777778,authS,2022-08-16T21:28:25Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4991.JPG,NA,NA,authS,2022-08-16T21:28:25Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4952.JPG,61.0058944444444,14.5421027777778,163.9476471,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4198.JPG,NA,NA,authS,2022-08-16T21:28:25Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4952.JPG,61.0058944444444,14.5421027777778,163.9476471,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4167.JPG,59.3894,18.0681527777778,authS,2022-08-16T21:28:24Z,3.103682497,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4173.JPG,NA,NA,authS,2022-08-16T21:28:24Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4167.JPG,59.3894,18.0681527777778,3.103682497,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4416.JPG,59.4441833333333,18.0441222222222,authS,2022-08-16T21:28:29Z,21.56284715,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4172.JPG,55.913325,37.5542666666667,authS,2022-08-16T21:28:29Z,182.8243408,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4166.JPG,NA,NA,authS,2022-08-16T21:28:29Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4416.JPG,59.4441833333333,18.0441222222222,21.56284715,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4947.JPG,61.0058944444444,14.5421027777778,authS,2022-08-16T21:28:29Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4238.JPG,NA,NA,authS,2022-08-16T21:28:29Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4416.JPG,59.4441833333333,18.0441222222222,21.56284715,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4204.JPG,NA,NA,authS,2022-08-16T21:28:28Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4576.JPG,59.6172861111111,18.7615194444444,6.80450344,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4210.JPG,NA,NA,authS,2022-08-16T21:28:28Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4576.JPG,59.6172861111111,18.7615194444444,6.80450344,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4576.JPG,59.6172861111111,18.7615194444444,authS,2022-08-16T21:28:28Z,6.80450344,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4548.JPG,59.7005388888889,18.8558527777778,authS,2022-08-16T21:28:18Z,3.287177451,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4945.JPG,61.0058944444444,14.5421027777778,authS,2022-08-16T21:28:18Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4951.JPG,61.0058944444444,14.5421027777778,authS,2022-08-16T21:28:17Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4164.JPG,NA,NA,authS,2022-08-16T21:28:16Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4958.HEIC,60.879475,14.5180861111111,261.8204642,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4158.JPG,NA,NA,authS,2022-08-16T21:28:16Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4958.HEIC,60.879475,14.5180861111111,261.8204642,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4399.JPG,NA,NA,authS,2022-08-16T21:28:16Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4958.HEIC,60.879475,14.5180861111111,261.8204642,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4415.JPG,NA,NA,authS,2022-08-16T21:28:22Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4165.JPG,56.8757583333333,14.8106833333333,164.3616593,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4398.JPG,NA,NA,authS,2022-08-16T21:28:22Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4165.JPG,56.8757583333333,14.8106833333333,164.3616593,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4159.JPG,NA,NA,authS,2022-08-16T21:28:22Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4165.JPG,56.8757583333333,14.8106833333333,164.3616593,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4165.JPG,56.8757583333333,14.8106833333333,authS,2022-08-16T21:28:22Z,164.3616593,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4617.JPG,NA,NA,authS,2022-08-16T21:28:21Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4950.JPG,61.0058944444444,14.5421027777778,163.9476471,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4171.JPG,NA,NA,authS,2022-08-16T21:28:21Z,NA,/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4950.JPG,61.0058944444444,14.5421027777778,163.9476471,0
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4950.JPG,61.0058944444444,14.5421027777778,authS,2022-08-16T21:28:21Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4944.JPG,61.0058944444444,14.5421027777778,authS,2022-08-16T21:28:20Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/iPhone Sergey/DCIM/114APPLE/IMG_4549.JPG,59.7005388888889,18.8558527777778,authS,2022-08-16T21:28:20Z,3.287177451,NA,NA,NA,NA,NA
