SourceFile,cust.GPSLatt,cust.GPSLong,cust.author,cust.MediaDate,cust.GPSAlt,suggested.SourceFile,suggested.cust.GPSLatt,suggested.cust.GPSLong,suggested.cust.GPSAlt,suggested.time.diff
/Users/sergey/Pictures/exports/DSC08819.jpg,NA,NA,authS,2021-11-20T19:17:39Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,1226.84027777778
/Users/sergey/Pictures/exports/PHOTO-2021-11-19-15-37-51 copy.jpg,NA,NA,authS,2022-01-22T10:08:56Z,NA,/Users/sergey/Pictures/exports/IMG_4952 copy.jpg,61.0058944444444,14.5421027777778,163.9476471,140.499166666667
/Users/sergey/Pictures/exports/DSC08858-Edit.jpg,NA,NA,authS,2021-12-19T09:53:16Z,NA,/Users/sergey/Pictures/exports/IMG_4952 copy.jpg,61.0058944444444,14.5421027777778,163.9476471,675.761944444444
/Users/sergey/Pictures/exports/DSC08695.jpg,NA,NA,authS,2021-09-09T06:36:52Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2038.JPG,55.7326666666667,37.5863333333333,143.952,513.838888888889
/Users/sergey/Pictures/exports/IMG_4952 copy.jpg,61.0058944444444,14.5421027777778,authS,2022-01-16T13:38:59Z,163.9476471,NA,NA,NA,NA,NA
/Users/sergey/Pictures/exports/DSC08812.jpg,NA,NA,authS,2021-11-20T19:17:38Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,1226.84
/Users/sergey/Pictures/exports/DSC03238.jpg,NA,NA,authS,2022-05-28T10:10:28Z,NA,/Users/sergey/Pictures/exports/IMG_4952 copy.jpg,61.0058944444444,14.5421027777778,163.9476471,3164.52472222222
/Users/sergey/Pictures/exports/DSC08810.jpg,NA,NA,authS,2021-11-20T19:17:39Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,1226.84027777778
/Users/sergey/Pictures/exports/DSC08805.jpg,NA,NA,authS,2021-11-20T19:17:36Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,1226.83944444444
/Users/sergey/Pictures/exports/DSC01005-Edit.jpg,NA,NA,authS,2021-11-06T10:06:32Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,881.655
/Users/sergey/Pictures/exports/DSC08801.jpg,NA,NA,authS,2021-11-20T19:17:36Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,1226.83944444444
/Users/sergey/Pictures/exports/DSC08695-2.jpg,NA,NA,authS,2021-09-09T06:36:54Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2038.JPG,55.7326666666667,37.5863333333333,143.952,513.838333333333
/Users/sergey/Pictures/exports/deda Vova/IMG_0228.jpg,NA,NA,authS,2021-09-30T16:27:14Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,0
/Users/sergey/Pictures/exports/deda Vova/wedding-19990805-10.jpg,NA,NA,authS,2021-09-30T16:27:14Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,0
/Users/sergey/Pictures/exports/deda Vova/wedding-19990806-35.jpg,NA,NA,authS,2021-09-30T16:27:14Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,0
/Users/sergey/Pictures/exports/deda Vova/20120608_194700.jpg,NA,NA,authS,2021-09-30T16:27:12Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2038.JPG,55.7326666666667,37.5863333333333,143.952,0
/Users/sergey/Pictures/exports/deda Vova/nov_god_01012006-18.jpg,NA,NA,authS,2021-09-30T16:27:14Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,0
/Users/sergey/Pictures/exports/deda Vova/IMG_0551.jpg,NA,NA,authS,2021-09-30T16:27:12Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2038.JPG,55.7326666666667,37.5863333333333,143.952,0
/Users/sergey/Pictures/exports/deda Vova/IMG_0547.jpg,NA,NA,authS,2021-09-30T16:27:14Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,0
/Users/sergey/Pictures/exports/deda Vova/IMG_0224.jpg,NA,NA,authS,2021-09-30T16:27:14Z,NA,/Users/sergey/Pictures/exports/deda Vova/IMG_2529.JPG,55.9135,37.55,187.2394578,0
/Users/sergey/Pictures/exports/julshow2021/DSC09457.jpg,NA,NA,authS,2021-12-20T02:07:17Z,NA,/Users/sergey/Pictures/exports/IMG_4952 copy.jpg,61.0058944444444,14.5421027777778,163.9476471,659.528333333333
/Users/sergey/Pictures/exports/julshow2021/DSC09906.jpg,NA,NA,authS,2021-12-20T02:07:37Z,NA,/Users/sergey/Pictures/exports/IMG_4952 copy.jpg,61.0058944444444,14.5421027777778,163.9476471,659.522777777778
