,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,File:ExifByteOrder,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:ExifVersion,EXIF:ColorSpace,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,Photoshop:XResolution,Photoshop:DisplayedUnitsX,Photoshop:YResolution,Photoshop:DisplayedUnitsY,Photoshop:PhotoshopThumbnail,ICC_Profile:ProfileCMMType,ICC_Profile:ProfileVersion,ICC_Profile:ProfileClass,ICC_Profile:ColorSpaceData,ICC_Profile:ProfileConnectionSpace,ICC_Profile:ProfileDateTime,ICC_Profile:ProfileFileSignature,ICC_Profile:PrimaryPlatform,ICC_Profile:CMMFlags,ICC_Profile:DeviceManufacturer,ICC_Profile:DeviceModel,ICC_Profile:DeviceAttributes,ICC_Profile:RenderingIntent,ICC_Profile:ConnectionSpaceIlluminant,ICC_Profile:ProfileCreator,ICC_Profile:ProfileID,ICC_Profile:ProfileCopyright,ICC_Profile:ProfileDescription,ICC_Profile:MediaWhitePoint,ICC_Profile:MediaBlackPoint,ICC_Profile:RedMatrixColumn,ICC_Profile:GreenMatrixColumn,ICC_Profile:BlueMatrixColumn,ICC_Profile:DeviceMfgDesc,ICC_Profile:DeviceModelDesc,ICC_Profile:ViewingCondDesc,ICC_Profile:ViewingCondIlluminant,ICC_Profile:ViewingCondSurround,ICC_Profile:ViewingCondIlluminantType,ICC_Profile:Luminance,ICC_Profile:MeasurementObserver,ICC_Profile:MeasurementBacking,ICC_Profile:MeasurementGeometry,ICC_Profile:MeasurementFlare,ICC_Profile:MeasurementIlluminant,ICC_Profile:Technology,ICC_Profile:RedTRC,ICC_Profile:GreenTRC,ICC_Profile:BlueTRC,XMP:XMPToolkit,XMP:OriginalDocumentID,XMP:DocumentID,XMP:InstanceID,XMP:MetadataDate,APP14:DCTEncodeVersion,APP14:APP14Flags0,APP14:APP14Flags1,APP14:ColorTransform,Composite:ImageSize,Composite:Megapixels,File:CurrentIPTCDigest,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:Orientation,EXIF:ExifImageWidth,EXIF:ExifImageHeight,Photoshop:IPTCDigest,EXIF:Make,EXIF:Model,EXIF:Software,EXIF:ModifyDate,EXIF:HostComputer,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:OffsetTime,EXIF:OffsetTimeOriginal,EXIF:OffsetTimeDigitized,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:ExposureCompensation,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:SubjectArea,EXIF:SubSecTimeOriginal,EXIF:SubSecTimeDigitized,EXIF:FlashpixVersion,EXIF:SensingMethod,EXIF:SceneType,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:LensInfo,EXIF:LensMake,EXIF:LensModel,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSSpeedRef,EXIF:GPSSpeed,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:GPSDestBearingRef,EXIF:GPSDestBearing,EXIF:GPSHPositioningError,MakerNotes:RunTimeFlags,MakerNotes:RunTimeValue,MakerNotes:RunTimeScale,MakerNotes:RunTimeEpoch,MakerNotes:AccelerationVector,MakerNotes:BurstUUID,MakerNotes:FocusDistanceRange,XMP:CreateDate,XMP:CreatorTool,XMP:ModifyDate,XMP:DateCreated,IPTC:CodedCharacterSet,IPTC:ApplicationRecordVersion,IPTC:DigitalCreationTime,IPTC:DigitalCreationDate,IPTC:DateCreated,IPTC:TimeCreated,Composite:RunTimeSincePowerUp,Composite:Aperture,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:SubSecCreateDate,Composite:SubSecDateTimeOriginal,Composite:SubSecModifyDate,Composite:GPSAltitude,Composite:GPSLatitude,Composite:GPSLongitude,Composite:DateTimeCreated,Composite:DigitalCreationDateTime,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,Composite:LensID,EXIF:ImageWidth,EXIF:ImageHeight,EXIF:BitsPerSample,EXIF:PhotometricInterpretation,EXIF:SamplesPerPixel,EXIF:Artist,EXIF:Copyright,EXIF:SensitivityType,EXIF:RecommendedExposureIndex,EXIF:MaxApertureValue,EXIF:FocalPlaneXResolution,EXIF:FocalPlaneYResolution,EXIF:FocalPlaneResolutionUnit,EXIF:CustomRendered,EXIF:SerialNumber,EXIF:LensSerialNumber,IPTC:By-line,IPTC:CopyrightNotice,Photoshop:PrintStyle,Photoshop:PrintPosition,Photoshop:PrintScale,Photoshop:GlobalAngle,Photoshop:GlobalAltitude,Photoshop:URL_List,Photoshop:SlicesGroupName,Photoshop:NumSlices,Photoshop:PixelAspectRatio,Photoshop:HasRealMergedData,Photoshop:WriterName,Photoshop:ReaderName,Photoshop:PhotoshopQuality,Photoshop:PhotoshopFormat,Photoshop:ProgressiveScans,XMP:Format,XMP:SerialNumber,XMP:LensInfo,XMP:Lens,XMP:LensID,XMP:LensSerialNumber,XMP:ImageNumber,XMP:ApproximateFocusDistance,XMP:FlashCompensation,XMP:Firmware,XMP:LensModel,XMP:LegacyIPTCDigest,XMP:ColorMode,XMP:ICCProfileName,XMP:History,XMP:RawFileName,XMP:Version,XMP:ProcessVersion,XMP:WhiteBalance,XMP:ColorTemperature,XMP:Tint,XMP:Exposure2012,XMP:Contrast2012,XMP:Highlights2012,XMP:Shadows2012,XMP:Whites2012,XMP:Blacks2012,XMP:Texture,XMP:Clarity2012,XMP:Dehaze,XMP:Vibrance,XMP:Saturation,XMP:ParametricShadows,XMP:ParametricDarks,XMP:ParametricLights,XMP:ParametricHighlights,XMP:ParametricShadowSplit,XMP:ParametricMidtoneSplit,XMP:ParametricHighlightSplit,XMP:Sharpness,XMP:SharpenRadius,XMP:SharpenDetail,XMP:SharpenEdgeMasking,XMP:LuminanceSmoothing,XMP:LuminanceNoiseReductionDetail,XMP:LuminanceNoiseReductionContrast,XMP:ColorNoiseReduction,XMP:ColorNoiseReductionDetail,XMP:ColorNoiseReductionSmoothness,XMP:HueAdjustmentRed,XMP:HueAdjustmentOrange,XMP:HueAdjustmentYellow,XMP:HueAdjustmentGreen,XMP:HueAdjustmentAqua,XMP:HueAdjustmentBlue,XMP:HueAdjustmentPurple,XMP:HueAdjustmentMagenta,XMP:SaturationAdjustmentRed,XMP:SaturationAdjustmentOrange,XMP:SaturationAdjustmentYellow,XMP:SaturationAdjustmentGreen,XMP:SaturationAdjustmentAqua,XMP:SaturationAdjustmentBlue,XMP:SaturationAdjustmentPurple,XMP:SaturationAdjustmentMagenta,XMP:LuminanceAdjustmentRed,XMP:LuminanceAdjustmentOrange,XMP:LuminanceAdjustmentYellow,XMP:LuminanceAdjustmentGreen,XMP:LuminanceAdjustmentAqua,XMP:LuminanceAdjustmentBlue,XMP:LuminanceAdjustmentPurple,XMP:LuminanceAdjustmentMagenta,XMP:SplitToningShadowHue,XMP:SplitToningShadowSaturation,XMP:SplitToningHighlightHue,XMP:SplitToningHighlightSaturation,XMP:SplitToningBalance,XMP:ColorGradeMidtoneHue,XMP:ColorGradeMidtoneSat,XMP:ColorGradeShadowLum,XMP:ColorGradeMidtoneLum,XMP:ColorGradeHighlightLum,XMP:ColorGradeBlending,XMP:ColorGradeGlobalHue,XMP:ColorGradeGlobalSat,XMP:ColorGradeGlobalLum,XMP:AutoLateralCA,XMP:LensProfileEnable,XMP:LensManualDistortionAmount,XMP:VignetteAmount,XMP:DefringePurpleAmount,XMP:DefringePurpleHueLo,XMP:DefringePurpleHueHi,XMP:DefringeGreenAmount,XMP:DefringeGreenHueLo,XMP:DefringeGreenHueHi,XMP:PerspectiveUpright,XMP:PerspectiveVertical,XMP:PerspectiveHorizontal,XMP:PerspectiveRotate,XMP:PerspectiveAspect,XMP:PerspectiveScale,XMP:PerspectiveX,XMP:PerspectiveY,XMP:GrainAmount,XMP:PostCropVignetteAmount,XMP:ShadowTint,XMP:RedHue,XMP:RedSaturation,XMP:GreenHue,XMP:GreenSaturation,XMP:BlueHue,XMP:BlueSaturation,XMP:ConvertToGrayscale,XMP:OverrideLookVignette,XMP:ToneCurveName2012,XMP:CameraProfile,XMP:CameraProfileDigest,XMP:AutoToneDigest,XMP:AutoToneDigestNoSat,XMP:HasSettings,XMP:CropTop,XMP:CropLeft,XMP:CropBottom,XMP:CropRight,XMP:CropAngle,XMP:CropConstrainToWarp,XMP:HasCrop,XMP:AlreadyApplied,XMP:Creator,XMP:Rights,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:HistoryParameters,XMP:DerivedFromInstanceID,XMP:DerivedFromDocumentID,XMP:DerivedFromOriginalDocumentID,XMP:ToneCurvePV2012,XMP:ToneCurvePV2012Red,XMP:ToneCurvePV2012Green,XMP:ToneCurvePV2012Blue,Composite:DOF,XMP:ToneMapStrength,XMP:ToneCurveName,XMP:LensProfileSetup,XMP:UprightVersion,XMP:UprightCenterMode,XMP:UprightCenterNormX,XMP:UprightCenterNormY,XMP:UprightFocalMode,XMP:UprightFocalLength35mm,XMP:UprightPreview,XMP:UprightTransformCount,XMP:UprightFourSegmentsCount,XMP:ToneCurve,XMP:ToneCurveRed,XMP:ToneCurveGreen,XMP:ToneCurveBlue,XMP:LookName,EXIF:YCbCrPositioning,EXIF:CompressedBitsPerPixel,EXIF:UserComment,EXIF:InteropIndex,EXIF:InteropVersion,EXIF:RelatedImageWidth,EXIF:RelatedImageHeight,EXIF:FileSource,EXIF:DigitalZoomRatio,EXIF:ImageUniqueID,MakerNotes:MacroMode,MakerNotes:SelfTimer,MakerNotes:Quality,MakerNotes:CanonFlashMode,MakerNotes:ContinuousDrive,MakerNotes:FocusMode,MakerNotes:RecordMode,MakerNotes:CanonImageSize,MakerNotes:EasyMode,MakerNotes:DigitalZoom,MakerNotes:Contrast,MakerNotes:Saturation,MakerNotes:Sharpness,MakerNotes:CameraISO,MakerNotes:MeteringMode,MakerNotes:FocusRange,MakerNotes:AFPoint,MakerNotes:CanonExposureMode,MakerNotes:LensType,MakerNotes:MaxFocalLength,MakerNotes:MinFocalLength,MakerNotes:FocalUnits,MakerNotes:MaxAperture,MakerNotes:MinAperture,MakerNotes:FlashBits,MakerNotes:FocusContinuous,MakerNotes:AESetting,MakerNotes:DisplayAperture,MakerNotes:ZoomSourceWidth,MakerNotes:ZoomTargetWidth,MakerNotes:SpotMeteringMode,MakerNotes:PhotoEffect,MakerNotes:ManualFlashOutput,MakerNotes:FocalType,MakerNotes:FocalLength,MakerNotes:FocalPlaneXSize,MakerNotes:FocalPlaneYSize,MakerNotes:AutoISO,MakerNotes:BaseISO,MakerNotes:MeasuredEV,MakerNotes:TargetAperture,MakerNotes:TargetExposureTime,MakerNotes:ExposureCompensation,MakerNotes:WhiteBalance,MakerNotes:SlowShutter,MakerNotes:SequenceNumber,MakerNotes:OpticalZoomCode,MakerNotes:FlashGuideNumber,MakerNotes:FlashExposureComp,MakerNotes:AutoExposureBracketing,MakerNotes:AEBBracketValue,MakerNotes:ControlMode,MakerNotes:FocusDistanceUpper,MakerNotes:FocusDistanceLower,MakerNotes:FNumber,MakerNotes:ExposureTime,MakerNotes:BulbDuration,MakerNotes:CameraType,MakerNotes:AutoRotate,MakerNotes:NDFilter,MakerNotes:SelfTimer2,MakerNotes:FlashOutput,MakerNotes:CanonImageType,MakerNotes:CanonFirmwareVersion,MakerNotes:FileNumber,MakerNotes:OwnerName,MakerNotes:CanonModelID,MakerNotes:NumAFPoints,MakerNotes:ValidAFPoints,MakerNotes:CanonImageWidth,MakerNotes:CanonImageHeight,MakerNotes:AFImageWidth,MakerNotes:AFImageHeight,MakerNotes:AFAreaWidth,MakerNotes:AFAreaHeight,MakerNotes:AFAreaXPositions,MakerNotes:AFAreaYPositions,MakerNotes:AFPointsInFocus,MakerNotes:PrimaryAFPoint,MakerNotes:ThumbnailImageValidArea,MakerNotes:DateStampMode,Composite:ConditionalFEC,Composite:DriveMode,Composite:FlashType,Composite:ISO,Composite:Lens,Composite:RedEyeReduction,Composite:ShootingMode,Composite:ShutterCurtainHack,Composite:Lens35efl,EXIF:YCbCrSubSampling,XMP:PreservedFileName,XMP:IncrementalTemperature,XMP:IncrementalTint,XMP:Subject,IPTC:EnvelopeRecordVersion,IPTC:Keywords,ICC_Profile:ChromaticAdaptation,ExifTool:Warning,IPTC:Contact,EXIF:GPSVersionID,EXIF:GPSTimeStamp,EXIF:GPSDateStamp,XMP:PhotographicSensitivity,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionRotation,XMP:RegionType,XMP:RegionAreaH,XMP:RegionAreaW,XMP:RegionAreaX,XMP:RegionAreaY,XMP:HierarchicalSubject,Composite:GPSDateTime,EXIF:LightSource,EXIF:SubSecTime,EXIF:CFAPattern,EXIF:GainControl,EXIF:Contrast,EXIF:Saturation,EXIF:Sharpness,EXIF:SubjectDistanceRange,EXIF:OffsetSchema,EXIF:Padding,MakerNotes:MakerNoteVersion,MakerNotes:ISO,MakerNotes:FlashSetting,MakerNotes:FlashType,MakerNotes:WhiteBalanceFineTune,MakerNotes:WB_RBLevels,MakerNotes:ProgramShift,MakerNotes:ExposureDifference,MakerNotes:ISOSetting,MakerNotes:ImageBoundary,MakerNotes:ExternalFlashExposureComp,MakerNotes:FlashExposureBracketValue,MakerNotes:ExposureBracketValue,MakerNotes:CropHiSpeed,MakerNotes:ExposureTuning,MakerNotes:SerialNumber,MakerNotes:ColorSpace,MakerNotes:VRInfoVersion,MakerNotes:VibrationReduction,MakerNotes:VRMode,MakerNotes:ActiveD-Lighting,MakerNotes:PictureControlVersion,MakerNotes:PictureControlName,MakerNotes:PictureControlBase,MakerNotes:PictureControlAdjust,MakerNotes:PictureControlQuickAdjust,MakerNotes:Brightness,MakerNotes:HueAdjustment,MakerNotes:FilterEffect,MakerNotes:ToningEffect,MakerNotes:ToningSaturation,MakerNotes:TimeZone,MakerNotes:DaylightSavings,MakerNotes:DateDisplayFormat,MakerNotes:ISOExpansion,MakerNotes:ISO2,MakerNotes:ISOExpansion2,MakerNotes:Lens,MakerNotes:FlashMode,MakerNotes:ShootingMode,MakerNotes:ShotInfoVersion,MakerNotes:FirmwareVersion,MakerNotes:NoiseReduction,MakerNotes:WB_RGGBLevels,MakerNotes:LensDataVersion,MakerNotes:ExitPupilPosition,MakerNotes:AFAperture,MakerNotes:FocusPosition,MakerNotes:FocusDistance,MakerNotes:LensIDNumber,MakerNotes:LensFStops,MakerNotes:MaxApertureAtMinFocal,MakerNotes:MaxApertureAtMaxFocal,MakerNotes:MCUVersion,MakerNotes:EffectiveMaxAperture,MakerNotes:RetouchHistory,MakerNotes:ImageDataSize,MakerNotes:ShutterCount,MakerNotes:FlashInfoVersion,MakerNotes:FlashSource,MakerNotes:ExternalFlashFirmware,MakerNotes:ExternalFlashFlags,MakerNotes:FlashCommanderMode,MakerNotes:FlashControlMode,MakerNotes:FlashCompensation,MakerNotes:FlashGNDistance,MakerNotes:FlashColorFilter,MakerNotes:FlashGroupAControlMode,MakerNotes:FlashGroupBControlMode,MakerNotes:FlashGroupCControlMode,MakerNotes:FlashGroupACompensation,MakerNotes:FlashGroupBCompensation,MakerNotes:FlashGroupCCompensation,MakerNotes:VariProgram,MakerNotes:MultiExposureVersion,MakerNotes:MultiExposureMode,MakerNotes:MultiExposureShots,MakerNotes:MultiExposureAutoGain,MakerNotes:HighISONoiseReduction,MakerNotes:PowerUpTime,MakerNotes:AFInfo2Version,MakerNotes:ContrastDetectAF,MakerNotes:AFAreaMode,MakerNotes:PhaseDetectAF,MakerNotes:AFPointsUsed,MakerNotes:ContrastDetectAFInFocus,MakerNotes:FileInfoVersion,MakerNotes:MemoryCardNumber,MakerNotes:DirectoryNumber,MakerNotes:RetouchInfoVersion,Composite:AutoFocus,Composite:LensSpec,Composite:BlueBalance,Composite:RedBalance,MakerNotes:Teleconverter,MakerNotes:Rating,MakerNotes:LongExposureNoiseReduction,MakerNotes:HDR,MakerNotes:MultiFrameNoiseReduction,MakerNotes:PictureEffect,MakerNotes:SoftSkinEffect,MakerNotes:VignettingCorrection,MakerNotes:LateralChromaticAberration,MakerNotes:DistortionCorrectionSetting,MakerNotes:WBShiftAB_GM,MakerNotes:AutoPortraitFramed,MakerNotes:FlashAction,MakerNotes:ElectronicFrontCurtainShutter,MakerNotes:AFAreaModeSetting,MakerNotes:FlexibleSpotPosition,MakerNotes:AFPointSelected,MakerNotes:AFTracking,MakerNotes:FocalPlaneAFPointsUsed,MakerNotes:MultiFrameNREffect,MakerNotes:FaceInfoOffset,MakerNotes:SonyDateTime,MakerNotes:SonyImageWidth,MakerNotes:FacesDetected,MakerNotes:FaceInfoLength,MakerNotes:MetaVersion,MakerNotes:Shutter,MakerNotes:FlashStatus,MakerNotes:SonyExposureTime,MakerNotes:SonyFNumber,MakerNotes:ShutterCount2,MakerNotes:InternalSerialNumber,MakerNotes:LensMount,MakerNotes:LensFormat,MakerNotes:LensType2,MakerNotes:DistortionCorrParamsPresent,MakerNotes:LensSpecFeatures,MakerNotes:ReleaseMode2,MakerNotes:ShotNumberSincePowerUp,MakerNotes:SequenceImageNumber,MakerNotes:SequenceFileNumber,MakerNotes:SequenceLength,MakerNotes:CameraOrientation,MakerNotes:Quality2,MakerNotes:SonyImageHeight,MakerNotes:ModelReleaseYear,MakerNotes:ISOAutoMin,MakerNotes:ISOAutoMax,MakerNotes:AmbientTemperature,MakerNotes:FocusPosition2,MakerNotes:ExposureProgram,MakerNotes:LensZoomPosition,MakerNotes:SonyISO,MakerNotes:StopsAboveBaseISO,MakerNotes:SonyExposureTime2,MakerNotes:SonyMaxApertureValue,MakerNotes:SonyImageWidthMax,MakerNotes:SonyImageHeightMax,MakerNotes:PictureEffect2,MakerNotes:DistortionCorrection,MakerNotes:DistortionCorrParams,MakerNotes:VignettingCorrParams,MakerNotes:ChromaticAberrationCorrParams,MakerNotes:BatteryTemperature,MakerNotes:BatteryLevel,MakerNotes:LensMount2,MakerNotes:LensType3,MakerNotes:CameraE-mountVersion,MakerNotes:LensE-mountVersion,MakerNotes:LensFirmwareVersion,MakerNotes:FileFormat,MakerNotes:SonyModelID,MakerNotes:CreativeStyle,MakerNotes:ColorTemperature,MakerNotes:ColorCompensationFilter,MakerNotes:SceneMode,MakerNotes:ZoneMatching,MakerNotes:DynamicRangeOptimizer,MakerNotes:ImageStabilization,MakerNotes:ColorMode,MakerNotes:LensSpec,MakerNotes:FullImageSize,MakerNotes:PreviewImageSize,MakerNotes:ExposureMode,MakerNotes:FlashLevel,MakerNotes:ReleaseMode,MakerNotes:Anti-Blur,MakerNotes:IntelligentAuto,PrintIM:PrintIMVersion,Composite:FocusDistance2,XMP:RegionAreaUnit,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,EXIF:RelatedSoundFile,EXIF:ExposureIndex,XMP:CropY,XMP:AffineC,XMP:CropW,XMP:AffineB,XMP:AffineY,XMP:CropX,XMP:CropH,XMP:AffineD,XMP:AffineA,XMP:AffineX,XMP:PipelineVersion,XMP:CameraModelID,XMP:StreamType,XMP:WhiteBalance0,XMP:WhiteBalance1,XMP:WhiteBalance2,XMP:ExposureCompensation,XMP:Contrast,XMP:Brightness,MPF:MPFVersion,MPF:NumberOfImages,MPF:MPImageFlags,MPF:MPImageFormat,MPF:MPImageType,MPF:MPImageLength,MPF:MPImageStart,MPF:DependentImage1EntryNumber,MPF:DependentImage2EntryNumber,MPF:ImageUIDList,MPF:TotalFrames,MPF:PreviewImage
0,/Users/sergey/Pictures/exports/DSC08819.jpg,12.44,DSC08819.jpg,/Users/sergey/Pictures/exports,2402619,2021:11:20 20:17:39+01:00,2023:05:07 22:37:50+02:00,2021:11:20 20:17:39+01:00,100644,JPEG,JPG,image/jpeg,II,3643,4038,0,8,3,1 1,300.0,300.0,2.0,0231,1.0,6.0,214.0,17454.0,"(Binary data 17454 bytes, use -b option to extract)",300.0,1.0,300.0,1.0,"(Binary data 17454 bytes, use -b option to extract)",Lino,528.0,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0.0,IEC ,sRGB,0 0,0.0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1.0,76.03647 80 87.12462,1.0,0 0 0,0.0,0.00999,2.0,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","Adobe XMP Core 7.0-c000 1.000000, 0000/00/00-00:00:00        ",13D6ABD4D5EB5FA191D6A4EC0938FB71,xmp.did:2a489dee-6447-4a53-9040-aa1a53391d94,xmp.iid:2a489dee-6447-4a53-9040-aa1a53391d94,2021:11:20 20:17:39+01:00,100.0,49152.0,0.0,1.0,3643 4038,14.710434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,/Users/sergey/Pictures/exports/PHOTO-2021-11-19-15-37-51 copy.jpg,12.44,PHOTO-2021-11-19-15-37-51 copy.jpg,/Users/sergey/Pictures/exports,68888,2022:01:22 11:08:56+01:00,2023:05:07 22:42:39+02:00,2022:01:22 11:08:56+01:00,100644,JPEG,JPG,image/jpeg,MM,720,1280,2,8,3,2 2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720 1280,0.9216,d41d8cd98f00b204e9800998ecf8427e,1 1,0.0,72.0,72.0,1.0,720.0,1280.0,d41d8cd98f00b204e9800998ecf8427e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
